,has 1 child,has 2 children,has more than 2 children,is_married,AGE AT INTERVIEW DATE,age_squared,gave_birth_to_child
62080,0,1,0,1,23.0,529.0,1.0
62081,0,1,0,1,24.0,576.0,0.0
62082,0,1,0,1,25.0,625.0,0.0
62083,0,1,0,1,26.0,676.0,0.0
62084,0,1,0,1,27.0,729.0,0.0
62085,0,1,0,1,28.0,784.0,0.0
62086,0,1,0,1,29.0,841.0,0.0
62087,0,1,0,1,30.0,900.0,0.0
62088,0,1,0,1,31.0,961.0,0.0
62089,0,1,0,1,33.0,1089.0,0.0
62090,0,1,0,1,35.0,1225.0,0.0
62091,0,1,0,0,37.0,1369.0,0.0
62092,0,1,0,0,39.0,1521.0,0.0
62093,0,1,0,0,40.0,1600.0,0.0
62094,0,1,0,0,42.0,1764.0,0.0
62095,0,1,0,0,44.0,1936.0,0.0
62096,0,1,0,0,47.0,2209.0,0.0
62097,0,1,0,0,50.0,2500.0,0.0
62104,1,0,0,1,18.0,324.0,0.0
62105,1,0,0,1,19.0,361.0,0.0
62106,0,1,0,1,20.0,400.0,1.0
62107,0,1,0,1,21.0,441.0,0.0
62108,0,1,0,1,23.0,529.0,0.0
62109,0,1,0,1,24.0,576.0,0.0
62110,0,1,0,0,25.0,625.0,0.0
62111,1,0,0,0,26.0,676.0,0.0
62112,1,0,0,1,27.0,729.0,0.0
62113,0,1,0,1,28.0,784.0,1.0
62114,0,1,0,1,29.0,841.0,0.0
62115,0,1,0,0,30.0,900.0,0.0
62116,0,1,0,1,32.0,1024.0,0.0
62117,0,1,0,1,34.0,1156.0,0.0
62118,0,0,1,1,36.0,1296.0,0.0
62119,0,0,1,1,38.0,1444.0,0.0
62120,0,0,1,1,40.0,1600.0,0.0
62121,0,0,1,1,42.0,1764.0,0.0
62122,0,0,1,1,43.0,1849.0,0.0
62123,0,0,1,0,45.0,2025.0,0.0
62124,0,0,1,0,48.0,2304.0,0.0
62130,1,0,0,1,23.0,529.0,0.0
62131,1,0,0,1,24.0,576.0,0.0
62132,1,0,0,1,25.0,625.0,0.0
62133,1,0,0,1,26.0,676.0,0.0
62134,1,0,0,1,28.0,784.0,0.0
62135,1,0,0,1,28.0,784.0,0.0
62136,1,0,0,1,30.0,900.0,0.0
62137,1,0,0,1,31.0,961.0,0.0
62138,0,1,0,1,32.0,1024.0,1.0
62139,0,1,0,1,33.0,1089.0,0.0
62140,0,1,0,1,34.0,1156.0,0.0
62141,0,1,0,1,35.0,1225.0,0.0
62142,0,1,0,1,36.0,1296.0,0.0
62143,0,1,0,1,38.0,1444.0,0.0
62144,0,1,0,1,39.0,1521.0,0.0
62145,1,0,0,1,42.0,1764.0,0.0
62146,1,0,0,1,43.0,1849.0,0.0
62160,1,0,0,1,23.0,529.0,0.0
62161,1,0,0,1,24.0,576.0,0.0
62162,1,0,0,1,25.0,625.0,0.0
62163,0,1,0,1,26.0,676.0,1.0
62164,0,1,0,1,27.0,729.0,0.0
62165,0,0,1,1,28.0,784.0,1.0
62166,0,0,1,1,29.0,841.0,0.0
62167,0,0,1,1,30.0,900.0,0.0
62168,0,0,1,1,31.0,961.0,0.0
62169,0,0,1,1,33.0,1089.0,0.0
62170,0,0,1,1,34.0,1156.0,0.0
62171,0,0,1,1,36.0,1296.0,0.0
62172,0,0,1,1,39.0,1521.0,0.0
62173,0,0,1,1,40.0,1600.0,0.0
62174,0,0,1,1,43.0,1849.0,0.0
62190,0,1,0,1,25.0,625.0,1.0
62191,0,1,0,1,26.0,676.0,0.0
62192,0,0,1,1,27.0,729.0,1.0
62193,0,0,1,1,28.0,784.0,0.0
62194,0,0,1,1,29.0,841.0,0.0
62195,0,0,1,1,30.0,900.0,0.0
62196,0,0,1,1,31.0,961.0,1.0
62197,0,0,1,1,33.0,1089.0,0.0
62199,0,0,1,1,37.0,1369.0,0.0
62200,0,0,1,1,39.0,1521.0,0.0
62225,1,0,0,1,38.0,1444.0,0.0
62251,0,0,1,1,32.0,1024.0,0.0
62252,0,0,1,1,34.0,1156.0,0.0
62253,0,0,1,1,36.0,1296.0,0.0
62254,0,0,1,1,38.0,1444.0,0.0
62255,0,0,1,1,40.0,1600.0,0.0
62256,0,0,1,1,42.0,1764.0,0.0
62257,0,0,1,1,43.0,1849.0,0.0
62258,0,0,1,1,45.0,2025.0,0.0
62259,0,0,1,0,48.0,2304.0,0.0
62296,1,0,0,1,22.0,484.0,0.0
62297,1,0,0,1,23.0,529.0,0.0
62298,1,0,0,1,25.0,625.0,0.0
62299,1,0,0,1,26.0,676.0,0.0
62300,1,0,0,0,27.0,729.0,0.0
62301,1,0,0,0,28.0,784.0,0.0
62302,1,0,0,0,29.0,841.0,0.0
62303,1,0,0,0,30.0,900.0,0.0
62304,1,0,0,0,31.0,961.0,0.0
62305,0,1,0,0,33.0,1089.0,1.0
62306,0,1,0,0,35.0,1225.0,0.0
62307,0,1,0,0,37.0,1369.0,0.0
62308,0,1,0,0,39.0,1521.0,0.0
62309,0,1,0,0,41.0,1681.0,0.0
62310,0,1,0,0,42.0,1764.0,0.0
62311,0,1,0,0,44.0,1936.0,0.0
62312,0,1,0,0,46.0,2116.0,0.0
62313,0,1,0,0,49.0,2401.0,0.0
62354,1,0,0,1,31.0,961.0,0.0
62355,1,0,0,1,32.0,1024.0,0.0
62356,0,1,0,1,33.0,1089.0,1.0
62357,0,1,0,1,34.0,1156.0,0.0
62358,0,1,0,1,36.0,1296.0,0.0
62359,0,1,0,1,38.0,1444.0,0.0
62360,0,1,0,1,39.0,1521.0,0.0
62361,0,1,0,1,42.0,1764.0,0.0
62362,0,1,0,1,44.0,1936.0,0.0
62363,0,1,0,1,45.0,2025.0,0.0
62364,0,1,0,1,47.0,2209.0,0.0
62388,1,0,0,1,37.0,1369.0,0.0
62389,1,0,0,1,38.0,1444.0,0.0
62390,0,1,0,1,41.0,1681.0,1.0
62391,0,1,0,1,42.0,1764.0,0.0
62392,0,1,0,1,45.0,2025.0,0.0
62393,0,1,0,0,46.0,2116.0,0.0
62394,0,1,0,0,49.0,2401.0,0.0
62428,1,0,0,1,19.0,361.0,0.0
62429,1,0,0,1,20.0,400.0,0.0
62430,0,1,0,1,21.0,441.0,1.0
62431,0,1,0,1,22.0,484.0,0.0
62432,0,0,1,1,24.0,576.0,1.0
62433,0,0,1,1,25.0,625.0,0.0
62434,0,0,1,1,26.0,676.0,0.0
62435,0,0,1,1,27.0,729.0,0.0
62436,0,0,1,0,28.0,784.0,0.0
62437,0,0,1,0,29.0,841.0,0.0
62438,0,0,1,0,30.0,900.0,0.0
62439,0,0,1,0,31.0,961.0,0.0
62440,0,0,1,1,33.0,1089.0,0.0
62441,0,0,1,1,35.0,1225.0,0.0
62442,0,0,1,1,37.0,1369.0,0.0
62443,0,0,1,1,39.0,1521.0,0.0
62444,0,0,1,1,41.0,1681.0,0.0
62445,0,0,1,1,43.0,1849.0,0.0
62446,0,0,1,1,44.0,1936.0,0.0
62447,0,0,1,1,46.0,2116.0,0.0
62457,1,0,0,1,26.0,676.0,0.0
62458,1,0,0,1,27.0,729.0,0.0
62459,0,1,0,1,28.0,784.0,1.0
62460,0,1,0,1,29.0,841.0,0.0
62461,0,1,0,1,30.0,900.0,0.0
62462,0,1,0,1,31.0,961.0,0.0
62463,0,1,0,1,32.0,1024.0,0.0
62464,0,1,0,1,33.0,1089.0,0.0
62465,0,1,0,1,34.0,1156.0,0.0
62466,0,1,0,1,35.0,1225.0,0.0
62467,0,1,0,1,37.0,1369.0,0.0
62468,0,1,0,1,39.0,1521.0,0.0
62469,0,1,0,1,41.0,1681.0,0.0
62470,0,1,0,1,43.0,1849.0,0.0
62471,0,1,0,1,44.0,1936.0,0.0
62472,0,1,0,1,47.0,2209.0,0.0
62473,0,1,0,1,48.0,2304.0,0.0
62474,0,1,0,1,50.0,2500.0,0.0
62475,0,1,0,1,53.0,2809.0,0.0
62537,1,0,0,0,23.0,529.0,0.0
62538,1,0,0,0,24.0,576.0,0.0
62539,1,0,0,0,26.0,676.0,0.0
62540,1,0,0,0,27.0,729.0,0.0
62541,0,1,0,0,28.0,784.0,1.0
62542,0,1,0,0,29.0,841.0,0.0
62543,0,1,0,0,30.0,900.0,0.0
62544,0,1,0,0,31.0,961.0,0.0
62545,0,1,0,0,32.0,1024.0,0.0
62546,0,1,0,0,33.0,1089.0,0.0
62547,0,1,0,0,34.0,1156.0,0.0
62548,0,1,0,0,36.0,1296.0,0.0
62549,0,1,0,0,38.0,1444.0,0.0
62550,0,1,0,0,40.0,1600.0,0.0
62551,0,1,0,0,42.0,1764.0,0.0
62552,0,1,0,0,44.0,1936.0,0.0
62553,0,1,0,0,46.0,2116.0,0.0
62554,0,1,0,0,48.0,2304.0,0.0
62555,0,1,0,0,49.0,2401.0,0.0
62556,0,1,0,0,52.0,2704.0,0.0
62565,1,0,0,1,25.0,625.0,0.0
62566,1,0,0,1,26.0,676.0,0.0
62567,1,0,0,1,27.0,729.0,0.0
62568,1,0,0,1,29.0,841.0,0.0
62569,1,0,0,1,30.0,900.0,0.0
62570,1,0,0,1,31.0,961.0,0.0
62571,1,0,0,1,32.0,1024.0,0.0
62572,1,0,0,1,33.0,1089.0,0.0
62573,1,0,0,1,33.0,1089.0,0.0
62574,1,0,0,1,35.0,1225.0,0.0
62575,1,0,0,1,37.0,1369.0,0.0
62576,1,0,0,0,38.0,1444.0,0.0
62577,1,0,0,0,41.0,1681.0,0.0
62578,1,0,0,0,43.0,1849.0,0.0
62579,1,0,0,0,45.0,2025.0,0.0
62580,1,0,0,0,46.0,2116.0,0.0
62581,1,0,0,0,48.0,2304.0,0.0
62582,1,0,0,0,50.0,2500.0,0.0
62583,1,0,0,0,53.0,2809.0,0.0
62592,0,1,0,1,24.0,576.0,0.0
62593,0,1,0,1,25.0,625.0,0.0
62594,0,1,0,1,26.0,676.0,0.0
62595,0,1,0,0,27.0,729.0,0.0
62596,0,1,0,0,28.0,784.0,0.0
62597,0,1,0,0,29.0,841.0,0.0
62598,0,1,0,0,30.0,900.0,0.0
62599,0,1,0,0,31.0,961.0,0.0
62600,0,1,0,0,32.0,1024.0,0.0
62601,0,1,0,0,33.0,1089.0,0.0
62602,0,1,0,0,35.0,1225.0,0.0
62603,0,1,0,0,37.0,1369.0,0.0
62604,0,1,0,0,39.0,1521.0,0.0
62605,0,1,0,0,41.0,1681.0,0.0
62606,0,1,0,0,43.0,1849.0,0.0
62607,0,1,0,0,44.0,1936.0,0.0
62608,0,1,0,0,46.0,2116.0,0.0
62609,0,1,0,0,48.0,2304.0,0.0
62610,0,1,0,0,51.0,2601.0,0.0
62615,0,1,0,1,18.0,324.0,1.0
62616,0,1,0,1,19.0,361.0,0.0
62617,0,1,0,1,20.0,400.0,0.0
62618,0,1,0,1,21.0,441.0,0.0
62619,0,1,0,1,22.0,484.0,0.0
62620,0,1,0,1,23.0,529.0,0.0
62621,0,1,0,1,24.0,576.0,0.0
62622,0,1,0,1,25.0,625.0,0.0
62623,0,1,0,1,26.0,676.0,0.0
62624,0,1,0,1,28.0,784.0,0.0
62625,0,1,0,1,28.0,784.0,0.0
62626,0,1,0,1,29.0,841.0,0.0
62627,0,1,0,0,30.0,900.0,0.0
62628,0,1,0,0,31.0,961.0,0.0
62629,0,1,0,0,33.0,1089.0,0.0
62630,0,1,0,0,35.0,1225.0,0.0
62631,0,1,0,0,38.0,1444.0,0.0
62632,0,1,0,0,39.0,1521.0,0.0
62633,0,1,0,0,42.0,1764.0,0.0
62634,0,1,0,0,43.0,1849.0,0.0
62636,0,1,0,0,47.0,2209.0,0.0
62637,0,1,0,0,50.0,2500.0,0.0
62653,0,0,1,1,33.0,1089.0,0.0
62654,0,0,1,1,34.0,1156.0,0.0
62655,0,0,1,1,35.0,1225.0,0.0
62656,0,0,1,1,36.0,1296.0,0.0
62657,0,1,0,1,38.0,1444.0,0.0
62658,0,1,0,1,40.0,1600.0,0.0
62659,0,1,0,1,42.0,1764.0,0.0
62660,0,0,1,1,45.0,2025.0,1.0
62661,0,0,1,1,46.0,2116.0,0.0
62662,0,0,1,1,49.0,2401.0,0.0
62676,1,0,0,1,26.0,676.0,0.0
62677,1,0,0,1,27.0,729.0,0.0
62678,1,0,0,1,28.0,784.0,0.0
62679,1,0,0,1,29.0,841.0,0.0
62680,1,0,0,1,30.0,900.0,0.0
62681,1,0,0,1,31.0,961.0,0.0
62682,1,0,0,1,32.0,1024.0,0.0
62683,1,0,0,1,34.0,1156.0,0.0
62684,1,0,0,1,36.0,1296.0,0.0
62685,1,0,0,1,38.0,1444.0,0.0
62686,1,0,0,1,40.0,1600.0,0.0
62687,1,0,0,1,43.0,1849.0,0.0
62688,1,0,0,1,44.0,1936.0,0.0
62689,1,0,0,1,46.0,2116.0,0.0
62690,1,0,0,1,48.0,2304.0,0.0
62691,1,0,0,0,50.0,2500.0,0.0
62721,1,0,0,1,19.0,361.0,0.0
62722,1,0,0,1,20.0,400.0,0.0
62723,1,0,0,0,21.0,441.0,0.0
62724,1,0,0,0,22.0,484.0,0.0
62725,1,0,0,0,23.0,529.0,0.0
62726,1,0,0,1,24.0,576.0,0.0
62727,0,0,1,1,25.0,625.0,0.0
62728,0,0,1,1,27.0,729.0,0.0
62729,0,0,1,1,28.0,784.0,0.0
62730,0,1,0,1,29.0,841.0,0.0
62731,0,1,0,1,30.0,900.0,0.0
62732,1,0,0,1,31.0,961.0,0.0
62733,1,0,0,1,32.0,1024.0,0.0
62734,1,0,0,1,33.0,1089.0,0.0
62735,1,0,0,1,34.0,1156.0,0.0
62736,1,0,0,1,35.0,1225.0,0.0
62737,1,0,0,1,37.0,1369.0,0.0
62738,1,0,0,1,39.0,1521.0,0.0
62739,1,0,0,1,41.0,1681.0,0.0
62740,1,0,0,1,43.0,1849.0,0.0
62741,1,0,0,1,45.0,2025.0,0.0
62743,1,0,0,1,49.0,2401.0,0.0
62750,1,0,0,1,21.0,441.0,0.0
62751,1,0,0,1,22.0,484.0,0.0
62752,1,0,0,1,23.0,529.0,0.0
62753,1,0,0,1,24.0,576.0,0.0
62754,1,0,0,1,25.0,625.0,0.0
62755,0,1,0,1,26.0,676.0,1.0
62756,0,1,0,1,27.0,729.0,0.0
62757,0,1,0,1,28.0,784.0,0.0
62758,0,1,0,1,29.0,841.0,0.0
62759,0,1,0,1,30.0,900.0,0.0
62760,0,1,0,1,31.0,961.0,0.0
62761,0,0,1,1,32.0,1024.0,0.0
62762,0,1,0,1,33.0,1089.0,0.0
62763,0,1,0,1,34.0,1156.0,0.0
62764,0,1,0,1,36.0,1296.0,0.0
62765,0,1,0,1,38.0,1444.0,0.0
62766,0,1,0,1,40.0,1600.0,0.0
62767,0,1,0,1,42.0,1764.0,0.0
62768,0,1,0,1,45.0,2025.0,0.0
62769,0,1,0,1,46.0,2116.0,0.0
62770,0,1,0,1,48.0,2304.0,0.0
62771,0,1,0,1,50.0,2500.0,0.0
62772,0,1,0,1,52.0,2704.0,0.0
62811,1,0,0,1,26.0,676.0,0.0
62812,1,0,0,1,27.0,729.0,0.0
62813,1,0,0,1,28.0,784.0,0.0
62814,1,0,0,1,29.0,841.0,0.0
62815,0,1,0,1,30.0,900.0,1.0
62816,0,1,0,1,31.0,961.0,0.0
62817,0,1,0,1,32.0,1024.0,0.0
62818,0,1,0,1,34.0,1156.0,0.0
62819,0,1,0,0,36.0,1296.0,0.0
62821,0,1,0,0,40.0,1600.0,0.0
62822,0,1,0,0,43.0,1849.0,0.0
62823,0,1,0,0,44.0,1936.0,0.0
62824,0,1,0,0,46.0,2116.0,0.0
62825,0,1,0,0,48.0,2304.0,0.0
62826,0,1,0,0,50.0,2500.0,0.0
62862,1,0,0,1,25.0,625.0,0.0
62863,1,0,0,1,26.0,676.0,0.0
62864,1,0,0,1,27.0,729.0,0.0
62865,0,1,0,1,29.0,841.0,1.0
62866,0,1,0,1,30.0,900.0,0.0
62867,0,1,0,1,31.0,961.0,0.0
62868,0,1,0,1,32.0,1024.0,0.0
62869,0,1,0,1,33.0,1089.0,0.0
62870,0,1,0,1,34.0,1156.0,0.0
62871,0,1,0,1,35.0,1225.0,0.0
62872,0,1,0,1,36.0,1296.0,0.0
62873,0,1,0,1,39.0,1521.0,0.0
62874,0,1,0,1,41.0,1681.0,0.0
62875,0,1,0,1,43.0,1849.0,0.0
62876,0,1,0,1,45.0,2025.0,0.0
62877,0,1,0,1,46.0,2116.0,0.0
62878,0,1,0,1,48.0,2304.0,0.0
62879,0,1,0,1,50.0,2500.0,0.0
62880,0,1,0,1,53.0,2809.0,0.0
62895,1,0,0,0,31.0,961.0,0.0
62896,1,0,0,0,32.0,1024.0,0.0
62897,1,0,0,0,33.0,1089.0,0.0
62901,1,0,0,0,40.0,1600.0,0.0
62943,1,0,0,1,21.0,441.0,0.0
62944,1,0,0,1,22.0,484.0,0.0
62945,1,0,0,1,23.0,529.0,0.0
62946,0,1,0,1,24.0,576.0,1.0
62947,0,1,0,1,25.0,625.0,0.0
62948,0,1,0,1,27.0,729.0,0.0
62949,0,1,0,1,27.0,729.0,0.0
62950,0,1,0,1,28.0,784.0,0.0
62951,0,1,0,1,29.0,841.0,0.0
62952,0,1,0,1,30.0,900.0,0.0
62953,0,1,0,1,32.0,1024.0,0.0
62954,0,1,0,1,34.0,1156.0,0.0
62955,0,1,0,1,36.0,1296.0,0.0
62956,0,1,0,1,38.0,1444.0,0.0
62957,0,1,0,1,40.0,1600.0,0.0
62976,1,0,0,1,32.0,1024.0,0.0
62977,1,0,0,1,33.0,1089.0,0.0
62978,1,0,0,1,34.0,1156.0,0.0
62979,0,1,0,1,35.0,1225.0,1.0
62980,0,1,0,1,37.0,1369.0,0.0
62981,0,1,0,1,38.0,1444.0,0.0
62982,0,1,0,1,41.0,1681.0,0.0
62983,0,1,0,1,42.0,1764.0,0.0
62984,0,1,0,1,45.0,2025.0,0.0
62985,0,1,0,1,46.0,2116.0,0.0
62986,0,1,0,1,49.0,2401.0,0.0
62987,0,1,0,1,50.0,2500.0,0.0
62988,0,1,0,1,53.0,2809.0,0.0
63036,1,0,0,1,36.0,1296.0,0.0
63038,0,1,0,1,40.0,1600.0,1.0
63039,0,1,0,1,42.0,1764.0,0.0
63040,0,1,0,1,44.0,1936.0,0.0
63041,0,1,0,1,46.0,2116.0,0.0
63061,0,1,0,1,33.0,1089.0,0.0
63062,1,0,0,0,35.0,1225.0,0.0
63063,0,1,0,0,37.0,1369.0,1.0
63064,0,1,0,0,39.0,1521.0,0.0
63065,0,1,0,1,42.0,1764.0,0.0
63066,0,1,0,1,43.0,1849.0,0.0
63067,0,1,0,1,45.0,2025.0,0.0
63068,0,1,0,1,47.0,2209.0,0.0
63069,0,1,0,1,49.0,2401.0,0.0
63099,1,0,0,1,17.0,289.0,0.0
63100,1,0,0,1,18.0,324.0,0.0
63101,1,0,0,1,19.0,361.0,0.0
63102,1,0,0,1,20.0,400.0,0.0
63103,1,0,0,0,21.0,441.0,0.0
63104,1,0,0,1,22.0,484.0,0.0
63105,0,1,0,1,23.0,529.0,1.0
63106,0,1,0,0,25.0,625.0,0.0
63107,0,1,0,0,26.0,676.0,0.0
63108,0,1,0,0,27.0,729.0,0.0
63109,0,1,0,0,28.0,784.0,0.0
63110,0,1,0,0,29.0,841.0,0.0
63111,0,1,0,0,30.0,900.0,0.0
63112,1,0,0,0,31.0,961.0,0.0
63113,0,1,0,0,32.0,1024.0,1.0
63114,1,0,0,0,34.0,1156.0,0.0
63115,0,1,0,0,35.0,1225.0,1.0
63116,0,1,0,1,37.0,1369.0,0.0
63117,0,1,0,0,39.0,1521.0,0.0
63118,0,1,0,0,41.0,1681.0,0.0
63119,0,1,0,0,42.0,1764.0,0.0
63120,0,1,0,0,44.0,1936.0,0.0
63121,0,1,0,0,46.0,2116.0,0.0
63122,0,1,0,0,48.0,2304.0,0.0
63123,0,1,0,0,51.0,2601.0,0.0
63131,1,0,0,1,20.0,400.0,0.0
63132,1,0,0,1,21.0,441.0,0.0
63133,1,0,0,1,22.0,484.0,0.0
63134,1,0,0,1,23.0,529.0,0.0
63135,1,0,0,1,25.0,625.0,0.0
63136,1,0,0,1,26.0,676.0,0.0
63137,1,0,0,1,27.0,729.0,0.0
63138,1,0,0,1,28.0,784.0,0.0
63139,1,0,0,1,29.0,841.0,0.0
63140,1,0,0,1,30.0,900.0,0.0
63141,1,0,0,1,31.0,961.0,0.0
63142,1,0,0,0,33.0,1089.0,0.0
63143,1,0,0,0,35.0,1225.0,0.0
63144,0,1,0,0,37.0,1369.0,1.0
63145,0,1,0,0,39.0,1521.0,0.0
63146,0,1,0,0,41.0,1681.0,0.0
63147,0,1,0,0,43.0,1849.0,0.0
63148,0,1,0,0,45.0,2025.0,0.0
63149,0,1,0,0,46.0,2116.0,0.0
63150,0,1,0,0,49.0,2401.0,0.0
63187,1,0,0,1,28.0,784.0,0.0
63188,0,1,0,1,29.0,841.0,1.0
63189,0,1,0,1,31.0,961.0,0.0
63190,0,1,0,1,31.0,961.0,0.0
63191,0,1,0,1,32.0,1024.0,0.0
63192,0,1,0,1,33.0,1089.0,0.0
63193,0,1,0,1,34.0,1156.0,0.0
63194,0,1,0,1,35.0,1225.0,0.0
63195,0,1,0,1,36.0,1296.0,0.0
63196,0,1,0,1,38.0,1444.0,0.0
63197,0,1,0,1,40.0,1600.0,0.0
63198,0,1,0,1,42.0,1764.0,0.0
63199,0,1,0,1,44.0,1936.0,0.0
63200,0,1,0,1,46.0,2116.0,0.0
63201,0,1,0,1,48.0,2304.0,0.0
63202,0,1,0,1,50.0,2500.0,0.0
63203,0,1,0,1,52.0,2704.0,0.0
63204,0,1,0,1,55.0,3025.0,0.0
63296,1,0,0,1,24.0,576.0,0.0
63297,1,0,0,1,25.0,625.0,0.0
63298,1,0,0,1,26.0,676.0,0.0
63299,0,1,0,1,28.0,784.0,1.0
63300,0,1,0,1,28.0,784.0,0.0
63301,0,1,0,1,29.0,841.0,0.0
63302,0,1,0,1,30.0,900.0,0.0
63303,0,1,0,1,31.0,961.0,0.0
63304,0,1,0,1,33.0,1089.0,0.0
63305,0,1,0,1,35.0,1225.0,0.0
63306,0,0,1,1,37.0,1369.0,1.0
63307,0,0,1,1,40.0,1600.0,1.0
63308,0,0,1,1,42.0,1764.0,0.0
63309,0,0,1,1,43.0,1849.0,0.0
63310,0,0,1,1,45.0,2025.0,0.0
63311,0,0,1,1,47.0,2209.0,0.0
63329,1,0,0,1,28.0,784.0,0.0
63330,1,0,0,1,29.0,841.0,0.0
63331,0,1,0,1,31.0,961.0,1.0
63332,0,1,0,1,33.0,1089.0,0.0
63333,0,1,0,1,35.0,1225.0,0.0
63334,0,1,0,1,37.0,1369.0,0.0
63335,0,1,0,1,40.0,1600.0,0.0
63336,0,1,0,1,41.0,1681.0,0.0
63337,0,1,0,1,43.0,1849.0,0.0
63338,0,1,0,1,45.0,2025.0,0.0
63339,0,1,0,1,48.0,2304.0,0.0
63346,1,0,0,1,19.0,361.0,0.0
63347,1,0,0,1,20.0,400.0,0.0
63348,1,0,0,1,21.0,441.0,0.0
63349,0,1,0,1,22.0,484.0,1.0
63350,0,1,0,1,24.0,576.0,0.0
63351,0,0,1,1,25.0,625.0,1.0
63352,0,0,1,1,26.0,676.0,0.0
63353,0,0,1,1,27.0,729.0,0.0
63354,0,0,1,1,28.0,784.0,0.0
63355,0,0,1,1,29.0,841.0,0.0
63356,0,0,1,1,30.0,900.0,0.0
63357,0,0,1,1,31.0,961.0,0.0
63358,0,0,1,1,33.0,1089.0,0.0
63359,0,0,1,1,35.0,1225.0,0.0
63360,0,0,1,1,37.0,1369.0,0.0
63361,0,0,1,1,39.0,1521.0,0.0
63362,0,0,1,1,41.0,1681.0,0.0
63363,0,0,1,0,42.0,1764.0,0.0
63364,0,0,1,0,44.0,1936.0,0.0
63365,0,0,1,0,46.0,2116.0,0.0
63366,0,0,1,0,49.0,2401.0,0.0
63372,1,0,0,1,20.0,400.0,0.0
63373,0,1,0,1,21.0,441.0,1.0
63374,0,1,0,1,22.0,484.0,0.0
63375,0,0,1,1,23.0,529.0,1.0
63376,0,0,1,1,24.0,576.0,1.0
63377,0,0,1,1,25.0,625.0,0.0
63378,0,0,1,1,26.0,676.0,0.0
63379,0,0,1,1,27.0,729.0,0.0
63380,0,0,1,1,29.0,841.0,0.0
63381,0,0,1,1,29.0,841.0,0.0
63382,0,0,1,1,30.0,900.0,0.0
63383,0,0,1,1,31.0,961.0,0.0
63384,0,0,1,1,32.0,1024.0,0.0
63385,0,0,1,1,34.0,1156.0,0.0
63386,0,0,1,1,36.0,1296.0,0.0
63387,0,0,1,1,39.0,1521.0,0.0
63388,0,0,1,1,40.0,1600.0,0.0
63389,0,0,1,1,43.0,1849.0,0.0
63390,0,0,1,1,44.0,1936.0,0.0
63391,0,0,1,0,46.0,2116.0,0.0
63392,0,0,1,0,48.0,2304.0,0.0
63393,0,0,1,0,51.0,2601.0,0.0
63401,1,0,0,1,19.0,361.0,0.0
63402,0,1,0,1,21.0,441.0,1.0
63403,0,1,0,1,21.0,441.0,0.0
63404,0,1,0,0,23.0,529.0,0.0
63405,0,0,1,0,24.0,576.0,1.0
63406,0,0,1,0,25.0,625.0,0.0
63407,0,0,1,0,26.0,676.0,0.0
63408,0,0,1,0,27.0,729.0,0.0
63409,0,0,1,0,28.0,784.0,0.0
63410,0,0,1,0,29.0,841.0,0.0
63411,0,0,1,0,30.0,900.0,0.0
63412,0,0,1,0,32.0,1024.0,0.0
63413,0,0,1,0,34.0,1156.0,0.0
63414,0,0,1,0,36.0,1296.0,0.0
63415,0,0,1,0,38.0,1444.0,0.0
63416,0,0,1,0,40.0,1600.0,0.0
63417,0,0,1,0,41.0,1681.0,0.0
63418,0,0,1,0,43.0,1849.0,0.0
63419,0,0,1,0,46.0,2116.0,0.0
63420,0,0,1,0,48.0,2304.0,0.0
63455,1,0,0,1,26.0,676.0,0.0
63456,0,1,0,1,27.0,729.0,1.0
63457,0,1,0,1,28.0,784.0,0.0
63458,0,1,0,1,29.0,841.0,0.0
63459,0,1,0,1,30.0,900.0,0.0
63460,0,1,0,1,31.0,961.0,0.0
63461,0,1,0,1,32.0,1024.0,0.0
63462,0,1,0,1,33.0,1089.0,0.0
63463,0,1,0,1,34.0,1156.0,0.0
63464,0,1,0,1,35.0,1225.0,0.0
63465,0,1,0,1,36.0,1296.0,0.0
63466,0,1,0,1,38.0,1444.0,0.0
63467,0,1,0,1,40.0,1600.0,0.0
63468,0,1,0,1,42.0,1764.0,0.0
63469,0,1,0,1,44.0,1936.0,0.0
63470,0,1,0,1,46.0,2116.0,0.0
63471,0,1,0,1,48.0,2304.0,0.0
63472,0,1,0,1,49.0,2401.0,0.0
63473,0,1,0,1,51.0,2601.0,0.0
63474,0,1,0,1,54.0,2916.0,0.0
63515,1,0,0,1,29.0,841.0,0.0
63516,1,0,0,1,29.0,841.0,0.0
63517,1,0,0,1,31.0,961.0,0.0
63518,0,1,0,1,31.0,961.0,1.0
63519,0,1,0,1,33.0,1089.0,0.0
63520,0,1,0,1,35.0,1225.0,0.0
63521,0,1,0,1,37.0,1369.0,0.0
63522,0,1,0,1,39.0,1521.0,0.0
63523,0,1,0,1,41.0,1681.0,0.0
63524,0,1,0,1,42.0,1764.0,0.0
63525,0,1,0,1,45.0,2025.0,0.0
63526,0,1,0,1,46.0,2116.0,0.0
63527,0,1,0,1,49.0,2401.0,0.0
63528,0,1,0,0,52.0,2704.0,0.0
63540,1,0,0,1,24.0,576.0,0.0
63541,1,0,0,1,25.0,625.0,0.0
63542,0,1,0,1,26.0,676.0,1.0
63543,0,1,0,1,27.0,729.0,0.0
63544,0,1,0,1,28.0,784.0,0.0
63545,0,1,0,1,29.0,841.0,0.0
63546,0,1,0,1,30.0,900.0,0.0
